Id_Provincia,Provincia,Id_Partido,Partido,Id_Localidad,Localidad,Tecnologia,Link Indec,Accesos
1,BUENOS AIRES,1,25 de Mayo,1,25 de Mayo,ADSL,6854100,755.0
1,BUENOS AIRES,1,25 de Mayo,1,25 de Mayo,CABLEMODEM,6854100,4600.0
1,BUENOS AIRES,1,25 de Mayo,1,25 de Mayo,FIBRA OPTICA,6854100,2.0
1,BUENOS AIRES,1,25 de Mayo,1,25 de Mayo,SATELITAL,6854100,742.0
1,BUENOS AIRES,1,25 de Mayo,1,25 de Mayo,WIRELESS,6854100,727.0
1,BUENOS AIRES,1,25 de Mayo,2,Del Valle,ADSL,6854020,181.0
1,BUENOS AIRES,1,25 de Mayo,2,Del Valle,Otros,6854020,10.0
1,BUENOS AIRES,1,25 de Mayo,2,Del Valle,SATELITAL,6854020,1.0
1,BUENOS AIRES,1,25 de Mayo,3,Ernestina,ADSL,6854030,75.0
1,BUENOS AIRES,1,25 de Mayo,4,Gobernador Ugarte,WIRELESS,6854040,181.0
1,BUENOS AIRES,1,25 de Mayo,5,Lucas Monteverde,WIRELESS,6854050,6.0
1,BUENOS AIRES,1,25 de Mayo,6,Norberto de la Riestra,CABLEMODEM,6854060,782.0
1,BUENOS AIRES,1,25 de Mayo,6,Norberto de la Riestra,FIBRA OPTICA,6854060,496.0
1,BUENOS AIRES,1,25 de Mayo,6,Norberto de la Riestra,Otros,6854060,16.0
1,BUENOS AIRES,1,25 de Mayo,6,Norberto de la Riestra,WIRELESS,6854060,185.0
1,BUENOS AIRES,1,25 de Mayo,7,Pedernales,ADSL,6854070,154.0
1,BUENOS AIRES,1,25 de Mayo,7,Pedernales,FIBRA OPTICA,6854070,25.0
1,BUENOS AIRES,1,25 de Mayo,7,Pedernales,Otros,6854070,21.0
1,BUENOS AIRES,1,25 de Mayo,7,Pedernales,WIRELESS,6854070,7.0
1,BUENOS AIRES,2,9 de Julio,8,12 de Octubre,WIRELESS,6588030,19.0
1,BUENOS AIRES,2,9 de Julio,9,9 de Julio,ADSL,6588100,4241.0
1,BUENOS AIRES,2,9 de Julio,9,9 de Julio,CABLEMODEM,6588100,3463.0
1,BUENOS AIRES,2,9 de Julio,9,9 de Julio,DIAL UP,6588100,80.0
1,BUENOS AIRES,2,9 de Julio,9,9 de Julio,FIBRA OPTICA,6588100,6238.0
1,BUENOS AIRES,2,9 de Julio,9,9 de Julio,WIRELESS,6588100,831.0
1,BUENOS AIRES,2,9 de Julio,10,Alfredo Demarchi  (Est. Facundo Quiroga),ADSL,6588010,450.0
1,BUENOS AIRES,2,9 de Julio,10,Alfredo Demarchi  (Est. Facundo Quiroga),Otros,6588010,60.0
1,BUENOS AIRES,2,9 de Julio,11,Dudignac,WIRELESS,6588040,474.0
1,BUENOS AIRES,2,9 de Julio,12,Manuel B. Gonnet  (Est. French),ADSL,6588060,193.0
1,BUENOS AIRES,2,9 de Julio,12,Manuel B. Gonnet  (Est. French),FIBRA OPTICA,6588060,2.0
1,BUENOS AIRES,2,9 de Julio,12,Manuel B. Gonnet  (Est. French),Otros,6588060,2.0
1,BUENOS AIRES,2,9 de Julio,13,Morea,WIRELESS,6588080,130.0
1,BUENOS AIRES,2,9 de Julio,14,Patricios,ADSL,6588110,81.0
1,BUENOS AIRES,2,9 de Julio,14,Patricios,WIRELESS,6588110,50.0
1,BUENOS AIRES,2,9 de Julio,15,Villa General Fournier  (Est. 9 de Julio Sud),FIBRA OPTICA,6588120,118.0
1,BUENOS AIRES,2,9 de Julio,15,Villa General Fournier  (Est. 9 de Julio Sud),WIRELESS,6588120,42.0
1,BUENOS AIRES,3,Adolfo Alsina,16,Carhué,ADSL,6007010,766.0
1,BUENOS AIRES,3,Adolfo Alsina,16,Carhué,DIAL UP,6007010,1.0
1,BUENOS AIRES,3,Adolfo Alsina,16,Carhué,FIBRA OPTICA,6007010,1417.0
1,BUENOS AIRES,3,Adolfo Alsina,16,Carhué,Otros,6007010,1.0
1,BUENOS AIRES,3,Adolfo Alsina,16,Carhué,WIRELESS,6007010,1073.0
1,BUENOS AIRES,3,Adolfo Alsina,17,Colonia San Miguel Arcángel,FIBRA OPTICA,6007020,208.0
1,BUENOS AIRES,3,Adolfo Alsina,18,Esteban Agustín Gascón,FIBRA OPTICA,6007050,60.0
1,BUENOS AIRES,3,Adolfo Alsina,19,Maza,FIBRA OPTICA,6007070,390.0
1,BUENOS AIRES,3,Adolfo Alsina,19,Maza,SATELITAL,6007070,2.0
1,BUENOS AIRES,3,Adolfo Alsina,19,Maza,WIRELESS,6007070,14.0
1,BUENOS AIRES,3,Adolfo Alsina,20,Rivera,FIBRA OPTICA,6007080,1309.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,21,Adolfo Gonzales Chaves  (Est. Chaves),ADSL,6014010,464.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,21,Adolfo Gonzales Chaves  (Est. Chaves),DIAL UP,6014010,2.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,21,Adolfo Gonzales Chaves  (Est. Chaves),FIBRA OPTICA,6014010,943.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,21,Adolfo Gonzales Chaves  (Est. Chaves),WIRELESS,6014010,690.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,22,De la Garma,FIBRA OPTICA,6014020,654.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,22,De la Garma,Otros,6014020,6.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,22,De la Garma,WIRELESS,6014020,57.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,23,Juan E. Barra,WIRELESS,6014030,46.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,24,Vásquez,WIRELESS,6014040,14.0
1,BUENOS AIRES,5,Alberti,25,Alberti   (Est. Andrés Vaccarezza),ADSL,6021010,335.0
1,BUENOS AIRES,5,Alberti,25,Alberti   (Est. Andrés Vaccarezza),DIAL UP,6021010,6.0
1,BUENOS AIRES,5,Alberti,25,Alberti   (Est. Andrés Vaccarezza),FIBRA OPTICA,6021010,1.0
1,BUENOS AIRES,5,Alberti,25,Alberti   (Est. Andrés Vaccarezza),WIRELESS,6021010,2.0
1,BUENOS AIRES,5,Alberti,26,Coronel Seguí,WIRELESS,6021020,5.0
1,BUENOS AIRES,5,Alberti,27,Mechita,ADSL,6021030,285.0
1,BUENOS AIRES,5,Alberti,28,Villa Ortiz  (Est. Coronel Mom),WIRELESS,6021070,24.0
1,BUENOS AIRES,6,Almirante Brown,29,Adrogué,ADSL,6028010,86.0
1,BUENOS AIRES,6,Almirante Brown,29,Adrogué,CABLEMODEM,6028010,9190.0
1,BUENOS AIRES,6,Almirante Brown,29,Adrogué,DIAL UP,6028010,53.0
1,BUENOS AIRES,6,Almirante Brown,29,Adrogué,FIBRA OPTICA,6028010,12086.0
1,BUENOS AIRES,6,Almirante Brown,29,Adrogué,Otros,6028010,2.0
1,BUENOS AIRES,6,Almirante Brown,29,Adrogué,SATELITAL,6028010,1.0
1,BUENOS AIRES,6,Almirante Brown,29,Adrogué,WIRELESS,6028010,26.0
1,BUENOS AIRES,6,Almirante Brown,30,Burzaco,ADSL,6028010,39.0
1,BUENOS AIRES,6,Almirante Brown,30,Burzaco,CABLEMODEM,6028010,15962.0
1,BUENOS AIRES,6,Almirante Brown,30,Burzaco,DIAL UP,6028010,35.0
1,BUENOS AIRES,6,Almirante Brown,30,Burzaco,FIBRA OPTICA,6028010,12081.0
1,BUENOS AIRES,6,Almirante Brown,30,Burzaco,Otros,6028010,6.0
1,BUENOS AIRES,6,Almirante Brown,30,Burzaco,SATELITAL,6028010,2.0
1,BUENOS AIRES,6,Almirante Brown,30,Burzaco,WIRELESS,6028010,309.0
1,BUENOS AIRES,6,Almirante Brown,31,Claypole,ADSL,6028010,4.0
1,BUENOS AIRES,6,Almirante Brown,31,Claypole,CABLEMODEM,6028010,7379.0
1,BUENOS AIRES,6,Almirante Brown,31,Claypole,DIAL UP,6028010,3.0
1,BUENOS AIRES,6,Almirante Brown,31,Claypole,FIBRA OPTICA,6028010,3987.0
1,BUENOS AIRES,6,Almirante Brown,31,Claypole,Otros,6028010,13.0
1,BUENOS AIRES,6,Almirante Brown,31,Claypole,WIRELESS,6028010,2.0
1,BUENOS AIRES,6,Almirante Brown,32,Don Orione,CABLEMODEM,6028010,5391.0
1,BUENOS AIRES,6,Almirante Brown,32,Don Orione,WIRELESS,6028010,1.0
1,BUENOS AIRES,6,Almirante Brown,33,Glew,ADSL,6028010,11.0
1,BUENOS AIRES,6,Almirante Brown,33,Glew,CABLEMODEM,6028010,8794.0
1,BUENOS AIRES,6,Almirante Brown,33,Glew,DIAL UP,6028010,10.0
1,BUENOS AIRES,6,Almirante Brown,33,Glew,FIBRA OPTICA,6028010,12012.0
1,BUENOS AIRES,6,Almirante Brown,33,Glew,Otros,6028010,12.0
1,BUENOS AIRES,6,Almirante Brown,33,Glew,WIRELESS,6028010,54.0
1,BUENOS AIRES,6,Almirante Brown,34,Jose Mármol,CABLEMODEM,6028010,7243.0
1,BUENOS AIRES,6,Almirante Brown,34,Jose Mármol,DIAL UP,6028010,1.0
1,BUENOS AIRES,6,Almirante Brown,34,Jose Mármol,FIBRA OPTICA,6028010,1605.0
1,BUENOS AIRES,6,Almirante Brown,34,Jose Mármol,Otros,6028010,2.0
1,BUENOS AIRES,6,Almirante Brown,34,Jose Mármol,WIRELESS,6028010,1.0
1,BUENOS AIRES,6,Almirante Brown,35,Longchamps,ADSL,6028010,16.0
1,BUENOS AIRES,6,Almirante Brown,35,Longchamps,CABLEMODEM,6028010,8913.0
1,BUENOS AIRES,6,Almirante Brown,35,Longchamps,DIAL UP,6028010,20.0
1,BUENOS AIRES,6,Almirante Brown,35,Longchamps,FIBRA OPTICA,6028010,8223.0
1,BUENOS AIRES,6,Almirante Brown,35,Longchamps,Otros,6028010,4.0
1,BUENOS AIRES,6,Almirante Brown,35,Longchamps,WIRELESS,6028010,1.0
1,BUENOS AIRES,6,Almirante Brown,36,Malvinas Argentinas,ADSL,6028010,1.0
1,BUENOS AIRES,6,Almirante Brown,36,Malvinas Argentinas,CABLEMODEM,6028010,4501.0
1,BUENOS AIRES,6,Almirante Brown,36,Malvinas Argentinas,DIAL UP,6028010,3.0
1,BUENOS AIRES,6,Almirante Brown,36,Malvinas Argentinas,FIBRA OPTICA,6028010,787.0
1,BUENOS AIRES,6,Almirante Brown,36,Malvinas Argentinas,Otros,6028010,2.0
1,BUENOS AIRES,6,Almirante Brown,36,Malvinas Argentinas,WIRELESS,6028010,1.0
1,BUENOS AIRES,6,Almirante Brown,37,Ministro Rivadavia,ADSL,6028010,3.0
1,BUENOS AIRES,6,Almirante Brown,37,Ministro Rivadavia,CABLEMODEM,6028010,3544.0
1,BUENOS AIRES,6,Almirante Brown,37,Ministro Rivadavia,DIAL UP,6028010,4.0
1,BUENOS AIRES,6,Almirante Brown,37,Ministro Rivadavia,FIBRA OPTICA,6028010,4309.0
1,BUENOS AIRES,6,Almirante Brown,37,Ministro Rivadavia,WIRELESS,6028010,1.0
1,BUENOS AIRES,6,Almirante Brown,38,Rafael Calzada,ADSL,6028010,9.0
1,BUENOS AIRES,6,Almirante Brown,38,Rafael Calzada,CABLEMODEM,6028010,10634.0
1,BUENOS AIRES,6,Almirante Brown,38,Rafael Calzada,DIAL UP,6028010,14.0
1,BUENOS AIRES,6,Almirante Brown,38,Rafael Calzada,FIBRA OPTICA,6028010,10091.0
1,BUENOS AIRES,6,Almirante Brown,38,Rafael Calzada,Otros,6028010,178.0
1,BUENOS AIRES,6,Almirante Brown,38,Rafael Calzada,WIRELESS,6028010,340.0
1,BUENOS AIRES,6,Almirante Brown,39,San Francisco Solano,ADSL,6028010,3.0
1,BUENOS AIRES,6,Almirante Brown,39,San Francisco Solano,CABLEMODEM,6028010,4227.0
1,BUENOS AIRES,6,Almirante Brown,39,San Francisco Solano,DIAL UP,6028010,4.0
1,BUENOS AIRES,6,Almirante Brown,39,San Francisco Solano,FIBRA OPTICA,6028010,4746.0
1,BUENOS AIRES,6,Almirante Brown,39,San Francisco Solano,Otros,6028010,127.0
1,BUENOS AIRES,6,Almirante Brown,39,San Francisco Solano,WIRELESS,6028010,2.0
1,BUENOS AIRES,6,Almirante Brown,40,San Jose,ADSL,6028010,2.0
1,BUENOS AIRES,6,Almirante Brown,40,San Jose,CABLEMODEM,6028010,8599.0
1,BUENOS AIRES,6,Almirante Brown,40,San Jose,DIAL UP,6028010,1.0
1,BUENOS AIRES,6,Almirante Brown,40,San Jose,FIBRA OPTICA,6028010,1166.0
1,BUENOS AIRES,6,Almirante Brown,40,San Jose,SATELITAL,6028010,3.0
1,BUENOS AIRES,6,Almirante Brown,40,San Jose,WIRELESS,6028010,1.0
1,BUENOS AIRES,7,AMBA,41,Otros,CABLEMODEM,Sin Datos,0.0
1,BUENOS AIRES,7,AMBA,41,Otros,OTROS,Sin Datos,0.0
1,BUENOS AIRES,7,AMBA,41,Otros,WIRELESS,Sin Datos,13.0
1,BUENOS AIRES,8,Arrecifes,42,Arrecifes,ADSL,6077010,773.0
1,BUENOS AIRES,8,Arrecifes,42,Arrecifes,CABLEMODEM,6077010,1294.0
1,BUENOS AIRES,8,Arrecifes,42,Arrecifes,DIAL UP,6077010,12.0
1,BUENOS AIRES,8,Arrecifes,42,Arrecifes,FIBRA OPTICA,6077010,6902.0
1,BUENOS AIRES,8,Arrecifes,42,Arrecifes,SATELITAL,6077010,1.0
1,BUENOS AIRES,8,Arrecifes,42,Arrecifes,WIRELESS,6077010,1325.0
1,BUENOS AIRES,8,Arrecifes,43,Todd,FIBRA OPTICA,6077020,341.0
1,BUENOS AIRES,8,Arrecifes,44,Viña,ADSL,6077030,50.0
1,BUENOS AIRES,8,Arrecifes,44,Viña,WIRELESS,6077030,30.0
1,BUENOS AIRES,9,Avellaneda,45,Avellaneda,ADSL,6035010,903.0
1,BUENOS AIRES,9,Avellaneda,45,Avellaneda,CABLEMODEM,6035010,8387.0
1,BUENOS AIRES,9,Avellaneda,45,Avellaneda,DIAL UP,6035010,46.0
1,BUENOS AIRES,9,Avellaneda,45,Avellaneda,FIBRA OPTICA,6035010,7576.0
1,BUENOS AIRES,9,Avellaneda,45,Avellaneda,Otros,6035010,72.0
1,BUENOS AIRES,9,Avellaneda,45,Avellaneda,SATELITAL,6035010,8.0
1,BUENOS AIRES,9,Avellaneda,45,Avellaneda,WIRELESS,6035010,79.0
1,BUENOS AIRES,9,Avellaneda,46,Crucesita,ADSL,6035010,1.0
1,BUENOS AIRES,9,Avellaneda,46,Crucesita,CABLEMODEM,6035010,4728.0
1,BUENOS AIRES,9,Avellaneda,46,Crucesita,FIBRA OPTICA,6035010,3160.0
1,BUENOS AIRES,9,Avellaneda,46,Crucesita,Otros,6035010,2.0
1,BUENOS AIRES,9,Avellaneda,47,Dock Sud,ADSL,6035010,11.0
1,BUENOS AIRES,9,Avellaneda,47,Dock Sud,CABLEMODEM,6035010,606.0
1,BUENOS AIRES,9,Avellaneda,47,Dock Sud,FIBRA OPTICA,6035010,1898.0
1,BUENOS AIRES,9,Avellaneda,47,Dock Sud,Otros,6035010,12.0
1,BUENOS AIRES,9,Avellaneda,47,Dock Sud,WIRELESS,6035010,26.0
1,BUENOS AIRES,9,Avellaneda,48,Gerli,ADSL,6035010,3.0
1,BUENOS AIRES,9,Avellaneda,48,Gerli,CABLEMODEM,6035010,5553.0
1,BUENOS AIRES,9,Avellaneda,48,Gerli,FIBRA OPTICA,6035010,4977.0
1,BUENOS AIRES,9,Avellaneda,49,Pineyro,ADSL,6035010,9.0
1,BUENOS AIRES,9,Avellaneda,49,Pineyro,CABLEMODEM,6035010,5475.0
1,BUENOS AIRES,9,Avellaneda,49,Pineyro,DIAL UP,6035010,1.0
1,BUENOS AIRES,9,Avellaneda,49,Pineyro,FIBRA OPTICA,6035010,2758.0
1,BUENOS AIRES,9,Avellaneda,50,Sarandí,ADSL,6035010,703.0
1,BUENOS AIRES,9,Avellaneda,50,Sarandí,CABLEMODEM,6035010,9148.0
1,BUENOS AIRES,9,Avellaneda,50,Sarandí,DIAL UP,6035010,60.0
1,BUENOS AIRES,9,Avellaneda,50,Sarandí,FIBRA OPTICA,6035010,13979.0
1,BUENOS AIRES,9,Avellaneda,50,Sarandí,Otros,6035010,4.0
1,BUENOS AIRES,9,Avellaneda,50,Sarandí,SATELITAL,6035010,1.0
1,BUENOS AIRES,9,Avellaneda,50,Sarandí,WIRELESS,6035010,1.0
1,BUENOS AIRES,9,Avellaneda,51,Villa Domínico,ADSL,6035010,15.0
1,BUENOS AIRES,9,Avellaneda,51,Villa Domínico,CABLEMODEM,6035010,8086.0
1,BUENOS AIRES,9,Avellaneda,51,Villa Domínico,DIAL UP,6035010,2.0
1,BUENOS AIRES,9,Avellaneda,51,Villa Domínico,FIBRA OPTICA,6035010,7644.0
1,BUENOS AIRES,9,Avellaneda,51,Villa Domínico,Otros,6035010,11.0
1,BUENOS AIRES,9,Avellaneda,51,Villa Domínico,WIRELESS,6035010,600.0
1,BUENOS AIRES,9,Avellaneda,52,Wilde,ADSL,6035010,329.0
1,BUENOS AIRES,9,Avellaneda,52,Wilde,CABLEMODEM,6035010,11682.0
1,BUENOS AIRES,9,Avellaneda,52,Wilde,DIAL UP,6035010,62.0
1,BUENOS AIRES,9,Avellaneda,52,Wilde,FIBRA OPTICA,6035010,16887.0
1,BUENOS AIRES,9,Avellaneda,52,Wilde,Otros,6035010,8.0
1,BUENOS AIRES,9,Avellaneda,52,Wilde,WIRELESS,6035010,101.0
1,BUENOS AIRES,10,Ayacucho,53,Ayacucho,ADSL,6042010,1834.0
1,BUENOS AIRES,10,Ayacucho,53,Ayacucho,DIAL UP,6042010,2.0
1,BUENOS AIRES,10,Ayacucho,53,Ayacucho,WIRELESS,6042010,142.0
1,BUENOS AIRES,10,Ayacucho,54,La Constancia,WIRELESS,6042020,10.0
1,BUENOS AIRES,10,Ayacucho,55,Solanet,WIRELESS,6042030,27.0
1,BUENOS AIRES,10,Ayacucho,56,Udaquiola,SATELITAL,6042040,1.0
1,BUENOS AIRES,10,Ayacucho,56,Udaquiola,WIRELESS,6042040,46.0
1,BUENOS AIRES,11,Azul,57,Azul,ADSL,6049020,1692.0
1,BUENOS AIRES,11,Azul,57,Azul,CABLEMODEM,6049020,15053.0
1,BUENOS AIRES,11,Azul,57,Azul,DIAL UP,6049020,48.0
1,BUENOS AIRES,11,Azul,57,Azul,FIBRA OPTICA,6049020,79.0
1,BUENOS AIRES,11,Azul,57,Azul,Otros,6049020,14.0
1,BUENOS AIRES,11,Azul,57,Azul,SATELITAL,6049020,2.0
1,BUENOS AIRES,11,Azul,57,Azul,WIRELESS,6049020,1145.0
1,BUENOS AIRES,11,Azul,58,Cacharí,DIAL UP,6049030,2.0
1,BUENOS AIRES,11,Azul,58,Cacharí,WIRELESS,6049030,521.0
1,BUENOS AIRES,11,Azul,59,Chillar,SATELITAL,6049040,1.0
1,BUENOS AIRES,11,Azul,59,Chillar,WIRELESS,6049040,565.0
1,BUENOS AIRES,12,Bahía Blanca,60,Bahía Blanca,ADSL,6056010,3774.0
1,BUENOS AIRES,12,Bahía Blanca,60,Bahía Blanca,CABLEMODEM,6056010,103297.0
1,BUENOS AIRES,12,Bahía Blanca,60,Bahía Blanca,DIAL UP,6056010,388.0
1,BUENOS AIRES,12,Bahía Blanca,60,Bahía Blanca,FIBRA OPTICA,6056010,15511.0
1,BUENOS AIRES,12,Bahía Blanca,60,Bahía Blanca,Otros,6056010,64.0
1,BUENOS AIRES,12,Bahía Blanca,60,Bahía Blanca,SATELITAL,6056010,8.0
1,BUENOS AIRES,12,Bahía Blanca,60,Bahía Blanca,WIRELESS,6056010,2764.0
1,BUENOS AIRES,12,Bahía Blanca,61,Cabildo,CABLEMODEM,6056020,193.0
1,BUENOS AIRES,12,Bahía Blanca,61,Cabildo,DIAL UP,6056020,4.0
1,BUENOS AIRES,12,Bahía Blanca,61,Cabildo,FIBRA OPTICA,6056020,210.0
1,BUENOS AIRES,12,Bahía Blanca,61,Cabildo,Otros,6056020,2.0
1,BUENOS AIRES,12,Bahía Blanca,61,Cabildo,WIRELESS,6056020,66.0
1,BUENOS AIRES,12,Bahía Blanca,62,General Daniel Cerri  (Est. General Cerri),ADSL,6056030,320.0
1,BUENOS AIRES,12,Bahía Blanca,62,General Daniel Cerri  (Est. General Cerri),CABLEMODEM,6056030,1678.0
1,BUENOS AIRES,12,Bahía Blanca,62,General Daniel Cerri  (Est. General Cerri),DIAL UP,6056030,1.0
1,BUENOS AIRES,12,Bahía Blanca,62,General Daniel Cerri  (Est. General Cerri),FIBRA OPTICA,6056030,2.0
1,BUENOS AIRES,12,Bahía Blanca,62,General Daniel Cerri  (Est. General Cerri),WIRELESS,6056030,15.0
1,BUENOS AIRES,12,Bahía Blanca,63,Ingeniero White,FIBRA OPTICA,6056020,1.0
1,BUENOS AIRES,12,Bahía Blanca,63,Ingeniero White,SATELITAL,6056020,3.0
1,BUENOS AIRES,13,Balcarce,64,Balcarce,ADSL,6063010,1347.0
1,BUENOS AIRES,13,Balcarce,64,Balcarce,CABLEMODEM,6063010,11898.0
1,BUENOS AIRES,13,Balcarce,64,Balcarce,DIAL UP,6063010,36.0
1,BUENOS AIRES,13,Balcarce,64,Balcarce,FIBRA OPTICA,6063010,45.0
1,BUENOS AIRES,13,Balcarce,64,Balcarce,Otros,6063010,9.0
1,BUENOS AIRES,13,Balcarce,64,Balcarce,WIRELESS,6063010,883.0
1,BUENOS AIRES,13,Balcarce,65,Los Pinos,Otros,6063020,9.0
1,BUENOS AIRES,13,Balcarce,65,Los Pinos,WIRELESS,6063020,30.0
1,BUENOS AIRES,13,Balcarce,66,Napaleofú,FIBRA OPTICA,6063030,15.0
1,BUENOS AIRES,13,Balcarce,66,Napaleofú,WIRELESS,6063030,107.0
1,BUENOS AIRES,13,Balcarce,67,Ramos Otero,WIRELESS,6063040,8.0
1,BUENOS AIRES,13,Balcarce,68,San Agustín,Otros,6063050,3.0
1,BUENOS AIRES,13,Balcarce,68,San Agustín,WIRELESS,6063050,72.0
1,BUENOS AIRES,13,Balcarce,69,Villa Laguna La Brava,WIRELESS,6063060,42.0
1,BUENOS AIRES,14,Baradero,70,Baradero,ADSL,6070010,861.0
1,BUENOS AIRES,14,Baradero,70,Baradero,CABLEMODEM,6070010,7532.0
1,BUENOS AIRES,14,Baradero,70,Baradero,FIBRA OPTICA,6070010,85.0
1,BUENOS AIRES,14,Baradero,70,Baradero,SATELITAL,6070010,2.0
1,BUENOS AIRES,14,Baradero,70,Baradero,WIRELESS,6070010,827.0
1,BUENOS AIRES,14,Baradero,71,Irineo Portela,FIBRA OPTICA,6070020,1.0
1,BUENOS AIRES,14,Baradero,71,Irineo Portela,WIRELESS,6070020,78.0
1,BUENOS AIRES,14,Baradero,72,Santa Coloma,WIRELESS,6070030,55.0
1,BUENOS AIRES,14,Baradero,73,Villa Alsina  (Est. Alsina),ADSL,6070040,91.0
1,BUENOS AIRES,14,Baradero,73,Villa Alsina  (Est. Alsina),Otros,6070040,10.0
1,BUENOS AIRES,14,Baradero,73,Villa Alsina  (Est. Alsina),WIRELESS,6070040,248.0
1,BUENOS AIRES,15,Benito Juárez,74,Barker,DIAL UP,6084010,1.0
1,BUENOS AIRES,15,Benito Juárez,74,Barker,FIBRA OPTICA,6084010,10.0
1,BUENOS AIRES,15,Benito Juárez,74,Barker,SATELITAL,6084010,2.0
1,BUENOS AIRES,15,Benito Juárez,74,Barker,WIRELESS,6084010,70.0
1,BUENOS AIRES,15,Benito Juárez,75,Benito Juárez  (Est. Juárez),ADSL,6084020,650.0
1,BUENOS AIRES,15,Benito Juárez,75,Benito Juárez  (Est. Juárez),DIAL UP,6084020,20.0
1,BUENOS AIRES,15,Benito Juárez,75,Benito Juárez  (Est. Juárez),FIBRA OPTICA,6084020,563.0
1,BUENOS AIRES,15,Benito Juárez,75,Benito Juárez  (Est. Juárez),Otros,6084020,4.0
1,BUENOS AIRES,15,Benito Juárez,75,Benito Juárez  (Est. Juárez),SATELITAL,6084020,1.0
1,BUENOS AIRES,15,Benito Juárez,75,Benito Juárez  (Est. Juárez),WIRELESS,6084020,147.0
1,BUENOS AIRES,15,Benito Juárez,76,López,FIBRA OPTICA,6084030,4.0
1,BUENOS AIRES,15,Benito Juárez,76,López,WIRELESS,6084030,12.0
1,BUENOS AIRES,15,Benito Juárez,77,Villa Cacique  (Est. Alfredo Fortabat),FIBRA OPTICA,6084050,20.0
1,BUENOS AIRES,15,Benito Juárez,77,Villa Cacique  (Est. Alfredo Fortabat),SATELITAL,6084050,1.0
1,BUENOS AIRES,15,Benito Juárez,77,Villa Cacique  (Est. Alfredo Fortabat),WIRELESS,6084050,100.0
1,BUENOS AIRES,16,Berazategui,78,Berazategui,ADSL,6091010,247.0
1,BUENOS AIRES,16,Berazategui,78,Berazategui,CABLEMODEM,6091010,15969.0
1,BUENOS AIRES,16,Berazategui,78,Berazategui,DIAL UP,6091010,38.0
1,BUENOS AIRES,16,Berazategui,78,Berazategui,FIBRA OPTICA,6091010,29692.0
1,BUENOS AIRES,16,Berazategui,78,Berazategui,Otros,6091010,15.0
1,BUENOS AIRES,16,Berazategui,78,Berazategui,SATELITAL,6091010,4.0
1,BUENOS AIRES,16,Berazategui,78,Berazategui,WIRELESS,6091010,49.0
1,BUENOS AIRES,16,Berazategui,79,Berazategui Oeste,ADSL,6091010,16.0
1,BUENOS AIRES,16,Berazategui,79,Berazategui Oeste,CABLEMODEM,6091010,143.0
1,BUENOS AIRES,16,Berazategui,79,Berazategui Oeste,FIBRA OPTICA,6091010,15952.0
1,BUENOS AIRES,16,Berazategui,80,Carlos Tomás Sourigues,ADSL,6091010,1.0
1,BUENOS AIRES,16,Berazategui,80,Carlos Tomás Sourigues,CABLEMODEM,6091010,1291.0
1,BUENOS AIRES,16,Berazategui,80,Carlos Tomás Sourigues,FIBRA OPTICA,6091010,2002.0
1,BUENOS AIRES,16,Berazategui,81,Centro Agrícola El Pato,ADSL,6091010,1340.0
1,BUENOS AIRES,16,Berazategui,81,Centro Agrícola El Pato,CABLEMODEM,6091010,2262.0
1,BUENOS AIRES,16,Berazategui,81,Centro Agrícola El Pato,FIBRA OPTICA,6091010,672.0
1,BUENOS AIRES,16,Berazategui,81,Centro Agrícola El Pato,WIRELESS,6091010,16.0
1,BUENOS AIRES,16,Berazategui,82,Guillermo E. Hudson,ADSL,6091010,67.0
1,BUENOS AIRES,16,Berazategui,82,Guillermo E. Hudson,CABLEMODEM,6091010,5749.0
1,BUENOS AIRES,16,Berazategui,82,Guillermo E. Hudson,DIAL UP,6091010,2.0
1,BUENOS AIRES,16,Berazategui,82,Guillermo E. Hudson,FIBRA OPTICA,6091010,10092.0
1,BUENOS AIRES,16,Berazategui,82,Guillermo E. Hudson,Otros,6091010,1.0
1,BUENOS AIRES,16,Berazategui,83,Juan María Gutierrez,ADSL,6091010,94.0
1,BUENOS AIRES,16,Berazategui,83,Juan María Gutierrez,CABLEMODEM,6091010,1904.0
1,BUENOS AIRES,16,Berazategui,83,Juan María Gutierrez,DIAL UP,6091010,2.0
1,BUENOS AIRES,16,Berazategui,83,Juan María Gutierrez,FIBRA OPTICA,6091010,5644.0
1,BUENOS AIRES,16,Berazategui,83,Juan María Gutierrez,WIRELESS,6091010,90.0
1,BUENOS AIRES,16,Berazategui,84,Pereyra,CABLEMODEM,6091010,240.0
1,BUENOS AIRES,16,Berazategui,84,Pereyra,DIAL UP,6091010,1.0
1,BUENOS AIRES,16,Berazategui,84,Pereyra,FIBRA OPTICA,6091010,431.0
